         10688648 function calls (10600255 primitive calls) in 480.340 seconds

   Ordered by: internal time
   List reduced from 6342 to 40 due to restriction <40>

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      400  171.974    0.430  171.974    0.430 {method 'run_backward' of 'torch._C._EngineBase' objects}
   146760   73.187    0.000  112.203    0.001 C:\Users\fredm\Desktop\Trajectory_pattern_recognition_system\github_app\haml\dynamics\level_vectorized.py:114(_flat_force)
    97840   48.664    0.000   49.482    0.001 C:\Users\fredm\Desktop\Trajectory_pattern_recognition_system\github_app\haml\projection\spaces.py:127(project_up)
    49764   25.288    0.001   25.678    0.001 C:\Users\fredm\Desktop\Trajectory_pattern_recognition_system\github_app\haml\projection\spaces.py:107(project_down)
   445507   16.483    0.000   16.483    0.000 {method 'pow' of 'torch._C.TensorBase' objects}
    73380   15.354    0.000  129.903    0.002 C:\Users\fredm\Desktop\Trajectory_pattern_recognition_system\github_app\haml\dynamics\level_vectorized.py:188(intra_level_force)
    24460   14.828    0.001  272.392    0.011 C:\Users\fredm\Desktop\Trajectory_pattern_recognition_system\github_app\haml\dynamics\integrator.py:120(step_euler)
   441843   13.989    0.000   13.989    0.000 {built-in method torch.sum}
    48920   13.250    0.000   39.191    0.001 C:\Users\fredm\Desktop\Trajectory_pattern_recognition_system\github_app\haml\dynamics\coupling.py:87(top_down_force)
    48920   10.652    0.000   60.895    0.001 C:\Users\fredm\Desktop\Trajectory_pattern_recognition_system\github_app\haml\dynamics\coupling.py:56(bottom_up_force)
    24460   10.062    0.000   16.288    0.001 C:\Users\fredm\Desktop\Trajectory_pattern_recognition_system\github_app\haml\dynamics\integrator.py:68(_compute_convergence_fraction)
   546713    9.252    0.000    9.252    0.000 {built-in method torch.exp}
    24460    8.574    0.000  249.868    0.010 C:\Users\fredm\Desktop\Trajectory_pattern_recognition_system\github_app\haml\dynamics\integrator.py:80(compute_forces)
    73380    8.554    0.000  111.002    0.002 C:\Users\fredm\Desktop\Trajectory_pattern_recognition_system\github_app\haml\dynamics\coupling.py:142(total_force)
    24460    7.662    0.000  257.530    0.011 C:\Users\fredm\Desktop\Trajectory_pattern_recognition_system\github_app\haml\dynamics\integrator.py:106(velocity_field)
    88056    5.116    0.000    5.116    0.000 {built-in method torch._C._linalg.linalg_vector_norm}
      421    2.423    0.006  292.423    0.695 C:\Users\fredm\Desktop\Trajectory_pattern_recognition_system\github_app\haml\dynamics\integrator.py:172(integrate)
    48944    2.363    0.000    2.363    0.000 {built-in method torch.zeros_like}
   447732    2.346    0.000    2.346    0.000 {method 'unsqueeze' of 'torch._C.TensorBase' objects}
        1    1.723    1.723    2.342    2.342 C:\Python312\Lib\site-packages\pandas\io\parsers\c_parser_wrapper.py:222(read)
   146760    1.559    0.000    1.559    0.000 {built-in method torch.clamp}
     1263    1.494    0.001    4.572    0.004 C:\Users\fredm\Desktop\Trajectory_pattern_recognition_system\github_app\haml\dynamics\level_vectorized.py:216(predict_class_scores)
        1    1.377    1.377  469.731  469.731 C:\Users\fredm\Desktop\Trajectory_pattern_recognition_system\github_app\haml\training\trainer.py:98(train)
  1392147    1.139    0.000    1.139    0.000 C:\Python312\Lib\site-packages\torch\nn\modules\module.py:1927(__getattr__)
    88056    0.895    0.000    6.088    0.000 C:\Python312\Lib\site-packages\torch\functional.py:1698(norm)
      300    0.806    0.003    0.889    0.003 C:\Users\fredm\AppData\Roaming\Python\Python312\site-packages\sklearn\cluster\_kmeans.py:623(_kmeans_single_lloyd)
    20020    0.791    0.000    0.791    0.000 {method 'decompress' of 'zlib._ZlibDecompressor' objects}
   146760    0.730    0.000    0.730    0.000 {method 't' of 'torch._C.TensorBase' objects}
445540/445523    0.459    0.000   17.064    0.000 C:\Python312\Lib\site-packages\torch\_tensor.py:33(wrapped)
    24490    0.426    0.000    0.426    0.000 {method 'mean' of 'torch._C.TensorBase' objects}
    58704    0.382    0.000    0.382    0.000 {built-in method torch.maximum}
        8    0.370    0.046    0.379    0.047 C:\Users\fredm\AppData\Roaming\Python\Python312\site-packages\scipy\linalg\_decomp_lu.py:216(lu)
18386/18313    0.329    0.000    0.330    0.000 {built-in method numpy.asarray}
       77    0.303    0.004    0.304    0.004 C:\Python312\Lib\site-packages\pandas\core\array_algos\take.py:120(_take_nd_ndarray)
   147616    0.303    0.000    0.549    0.000 C:\Python312\Lib\site-packages\torch\nn\modules\container.py:615(_get_abs_string_index)
   147612    0.237    0.000    1.105    0.000 C:\Python312\Lib\site-packages\torch\nn\modules\container.py:632(__getitem__)
    27036    0.235    0.000    0.235    0.000 {method 'float' of 'torch._C.TensorBase' objects}
726917/673389    0.215    0.000    0.339    0.000 {built-in method builtins.isinstance}
   353441    0.212    0.000    0.294    0.000 {built-in method builtins.getattr}
     1810    0.195    0.000    0.195    0.000 {method 'astype' of 'numpy.ndarray' objects}


