         24357447 function calls (24269054 primitive calls) in 1408.432 seconds

   Ordered by: internal time
   List reduced from 6343 to 40 due to restriction <40>

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      400  492.928    1.232  492.928    1.232 {method 'run_backward' of 'torch._C._EngineBase' objects}
   450960  229.878    0.001  352.374    0.001 C:\Users\fredm\Desktop\Trajectory_pattern_recognition_system\github_app\haml\dynamics\level_vectorized.py:114(_flat_force)
   300640  151.119    0.001  153.622    0.001 C:\Users\fredm\Desktop\Trajectory_pattern_recognition_system\github_app\haml\projection\spaces.py:127(project_up)
   151164   77.334    0.001   78.489    0.001 C:\Users\fredm\Desktop\Trajectory_pattern_recognition_system\github_app\haml\projection\spaces.py:107(project_down)
    16900   67.457    0.004  790.071    0.047 C:\Users\fredm\Desktop\Trajectory_pattern_recognition_system\github_app\haml\dynamics\integrator.py:139(step_rk4)
   225480   48.557    0.000  408.293    0.002 C:\Users\fredm\Desktop\Trajectory_pattern_recognition_system\github_app\haml\dynamics\level_vectorized.py:188(intra_level_force)
  1358107   48.106    0.000   48.106    0.000 {method 'pow' of 'torch._C.TensorBase' objects}
   150320   40.988    0.000  121.088    0.001 C:\Users\fredm\Desktop\Trajectory_pattern_recognition_system\github_app\haml\dynamics\coupling.py:87(top_down_force)
  1354443   40.973    0.000   40.973    0.000 {built-in method torch.sum}
   150320   33.007    0.000  188.965    0.001 C:\Users\fredm\Desktop\Trajectory_pattern_recognition_system\github_app\haml\dynamics\coupling.py:56(bottom_up_force)
  1662113   27.703    0.000   27.703    0.000 {built-in method torch.exp}
    75160   26.578    0.000  779.553    0.010 C:\Users\fredm\Desktop\Trajectory_pattern_recognition_system\github_app\haml\dynamics\integrator.py:80(compute_forces)
   225480   26.215    0.000  343.555    0.002 C:\Users\fredm\Desktop\Trajectory_pattern_recognition_system\github_app\haml\dynamics\coupling.py:142(total_force)
    75160   23.686    0.000  803.239    0.011 C:\Users\fredm\Desktop\Trajectory_pattern_recognition_system\github_app\haml\dynamics\integrator.py:106(velocity_field)
    24460   10.263    0.000   16.767    0.001 C:\Users\fredm\Desktop\Trajectory_pattern_recognition_system\github_app\haml\dynamics\integrator.py:68(_compute_convergence_fraction)
  1360332    7.331    0.000    7.331    0.000 {method 'unsqueeze' of 'torch._C.TensorBase' objects}
   150344    7.287    0.000    7.287    0.000 {built-in method torch.zeros_like}
    88056    5.243    0.000    5.243    0.000 {built-in method torch._C._linalg.linalg_vector_norm}
   450960    4.916    0.000    4.916    0.000 {built-in method torch.clamp}
     7560    4.608    0.001   85.275    0.011 C:\Users\fredm\Desktop\Trajectory_pattern_recognition_system\github_app\haml\dynamics\integrator.py:120(step_euler)
        1    3.935    3.935 1390.614 1390.614 C:\Users\fredm\Desktop\Trajectory_pattern_recognition_system\github_app\haml\training\trainer.py:98(train)
  4231347    3.429    0.000    3.429    0.000 C:\Python312\Lib\site-packages\torch\nn\modules\module.py:1927(__getattr__)
1358140/1358123    3.118    0.000   51.618    0.000 C:\Python312\Lib\site-packages\torch\_tensor.py:33(wrapped)
      421    2.653    0.006  896.154    2.129 C:\Users\fredm\Desktop\Trajectory_pattern_recognition_system\github_app\haml\dynamics\integrator.py:172(integrate)
   450960    2.270    0.000    2.270    0.000 {method 't' of 'torch._C.TensorBase' objects}
     1263    1.597    0.001    4.856    0.004 C:\Users\fredm\Desktop\Trajectory_pattern_recognition_system\github_app\haml\dynamics\level_vectorized.py:216(predict_class_scores)
        1    1.508    1.508    2.113    2.113 C:\Python312\Lib\site-packages\pandas\io\parsers\c_parser_wrapper.py:222(read)
    88056    1.010    0.000    6.336    0.000 C:\Python312\Lib\site-packages\torch\functional.py:1698(norm)
      300    0.980    0.003    1.086    0.004 C:\Users\fredm\AppData\Roaming\Python\Python312\site-packages\sklearn\cluster\_kmeans.py:623(_kmeans_single_lloyd)
   451816    0.872    0.000    1.772    0.000 C:\Python312\Lib\site-packages\torch\nn\modules\container.py:615(_get_abs_string_index)
    20020    0.806    0.000    0.806    0.000 {method 'decompress' of 'zlib._ZlibDecompressor' objects}
   451812    0.742    0.000    3.332    0.000 C:\Python312\Lib\site-packages\torch\nn\modules\container.py:632(__getitem__)
1131793/1127126    0.470    0.000    0.809    0.000 {built-in method builtins.len}
    24490    0.456    0.000    0.456    0.000 {method 'mean' of 'torch._C.TensorBase' objects}
   656310    0.443    0.000    0.679    0.000 {built-in method builtins.getattr}
        8    0.437    0.055    0.447    0.056 C:\Users\fredm\AppData\Roaming\Python\Python312\site-packages\scipy\linalg\_decomp_lu.py:216(lu)
    58704    0.402    0.000    0.402    0.000 {built-in method torch.maximum}
  1359403    0.393    0.000    0.393    0.000 {built-in method torch._C._has_torch_function}
1030674/977146    0.344    0.000    0.480    0.000 {built-in method builtins.isinstance}
   903638    0.338    0.000    0.338    0.000 C:\Python312\Lib\site-packages\torch\nn\modules\container.py:654(__len__)


