         24377795 function calls (24289402 primitive calls) in 1580.708 seconds

   Ordered by: internal time
   List reduced from 6343 to 40 due to restriction <40>

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      400  589.596    1.474  589.596    1.474 {method 'run_backward' of 'torch._C._EngineBase' objects}
   450960  254.413    0.001  395.123    0.001 C:\Users\fredm\Desktop\Trajectory_pattern_recognition_system\github_app\haml\dynamics\level_vectorized.py:114(_flat_force)
   300640  155.073    0.001  158.046    0.001 C:\Users\fredm\Desktop\Trajectory_pattern_recognition_system\github_app\haml\projection\spaces.py:127(project_up)
   151164   79.318    0.001   80.692    0.001 C:\Users\fredm\Desktop\Trajectory_pattern_recognition_system\github_app\haml\projection\spaces.py:107(project_down)
    16900   70.609    0.004  840.841    0.050 C:\Users\fredm\Desktop\Trajectory_pattern_recognition_system\github_app\haml\dynamics\integrator.py:139(step_rk4)
  1358107   53.125    0.000   53.125    0.000 {method 'pow' of 'torch._C.TensorBase' objects}
   225480   52.096    0.000  456.588    0.002 C:\Users\fredm\Desktop\Trajectory_pattern_recognition_system\github_app\haml\dynamics\level_vectorized.py:188(intra_level_force)
  1354443   47.310    0.000   47.310    0.000 {built-in method torch.sum}
   150320   43.645    0.000  126.378    0.001 C:\Users\fredm\Desktop\Trajectory_pattern_recognition_system\github_app\haml\dynamics\coupling.py:87(top_down_force)
   150320   35.485    0.000  196.402    0.001 C:\Users\fredm\Desktop\Trajectory_pattern_recognition_system\github_app\haml\dynamics\coupling.py:56(bottom_up_force)
  1662113   33.497    0.000   33.497    0.000 {built-in method torch.exp}
    75160   28.098    0.000  844.409    0.011 C:\Users\fredm\Desktop\Trajectory_pattern_recognition_system\github_app\haml\dynamics\integrator.py:80(compute_forces)
   225480   27.576    0.000  358.338    0.002 C:\Users\fredm\Desktop\Trajectory_pattern_recognition_system\github_app\haml\dynamics\coupling.py:142(total_force)
    75160   25.644    0.000  870.053    0.012 C:\Users\fredm\Desktop\Trajectory_pattern_recognition_system\github_app\haml\dynamics\integrator.py:106(velocity_field)
    24460   11.587    0.000   19.225    0.001 C:\Users\fredm\Desktop\Trajectory_pattern_recognition_system\github_app\haml\dynamics\integrator.py:68(_compute_convergence_fraction)
  1360332    9.021    0.000    9.021    0.000 {method 'unsqueeze' of 'torch._C.TensorBase' objects}
   150344    7.982    0.000    7.982    0.000 {built-in method torch.zeros_like}
    88056    6.005    0.000    6.005    0.000 {built-in method torch._C._linalg.linalg_vector_norm}
   450960    5.969    0.000    5.969    0.000 {built-in method torch.clamp}
     7560    5.698    0.001  105.576    0.014 C:\Users\fredm\Desktop\Trajectory_pattern_recognition_system\github_app\haml\dynamics\integrator.py:120(step_euler)
        1    4.595    4.595 1562.622 1562.622 C:\Users\fredm\Desktop\Trajectory_pattern_recognition_system\github_app\haml\training\trainer.py:98(train)
  4231347    4.274    0.000    4.274    0.000 C:\Python312\Lib\site-packages\torch\nn\modules\module.py:1927(__getattr__)
1358140/1358123    3.475    0.000   57.091    0.000 C:\Python312\Lib\site-packages\torch\_tensor.py:33(wrapped)
      421    3.090    0.007  970.317    2.305 C:\Users\fredm\Desktop\Trajectory_pattern_recognition_system\github_app\haml\dynamics\integrator.py:172(integrate)
   450960    2.857    0.000    2.857    0.000 {method 't' of 'torch._C.TensorBase' objects}
        1    1.805    1.805    2.503    2.503 C:\Python312\Lib\site-packages\pandas\io\parsers\c_parser_wrapper.py:222(read)
     1263    1.706    0.001    5.187    0.004 C:\Users\fredm\Desktop\Trajectory_pattern_recognition_system\github_app\haml\dynamics\level_vectorized.py:216(predict_class_scores)
    88056    1.189    0.000    7.291    0.000 C:\Python312\Lib\site-packages\torch\functional.py:1698(norm)
   451816    1.022    0.000    1.909    0.000 C:\Python312\Lib\site-packages\torch\nn\modules\container.py:615(_get_abs_string_index)
   451812    0.814    0.000    3.783    0.000 C:\Python312\Lib\site-packages\torch\nn\modules\container.py:632(__getitem__)
    20020    0.806    0.000    0.806    0.000 {method 'decompress' of 'zlib._ZlibDecompressor' objects}
      300    0.794    0.003    0.877    0.003 C:\Users\fredm\AppData\Roaming\Python\Python312\site-packages\sklearn\cluster\_kmeans.py:623(_kmeans_single_lloyd)
   657641    0.585    0.000    0.879    0.000 {built-in method builtins.getattr}
    24490    0.559    0.000    0.559    0.000 {method 'mean' of 'torch._C.TensorBase' objects}
1132037/1127370    0.550    0.000    0.780    0.000 {built-in method builtins.len}
    58704    0.527    0.000    0.527    0.000 {built-in method torch.maximum}
  1359403    0.491    0.000    0.491    0.000 {built-in method torch._C._has_torch_function}
1031117/977589    0.409    0.000    0.572    0.000 {built-in method builtins.isinstance}
       77    0.401    0.005    0.403    0.005 C:\Python312\Lib\site-packages\pandas\core\array_algos\take.py:120(_take_nd_ndarray)
        1    0.363    0.363    0.363    0.363 C:\Python312\Lib\site-packages\pandas\core\internals\managers.py:2246(_stack_arrays)


