         10691899 function calls (10603507 primitive calls) in 461.518 seconds

   Ordered by: internal time
   List reduced from 6340 to 40 due to restriction <40>

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      400  164.167    0.410  164.167    0.410 {method 'run_backward' of 'torch._C._EngineBase' objects}
   146760   70.284    0.000  107.536    0.001 C:\Users\fredm\Desktop\Trajectory_pattern_recognition_system\github_app\haml\dynamics\level_vectorized.py:114(_flat_force)
    97840   47.370    0.000   48.154    0.000 C:\Users\fredm\Desktop\Trajectory_pattern_recognition_system\github_app\haml\projection\spaces.py:127(project_up)
    49764   24.606    0.000   24.976    0.001 C:\Users\fredm\Desktop\Trajectory_pattern_recognition_system\github_app\haml\projection\spaces.py:107(project_down)
   445507   15.860    0.000   15.860    0.000 {method 'pow' of 'torch._C.TensorBase' objects}
    73380   14.763    0.000  124.492    0.002 C:\Users\fredm\Desktop\Trajectory_pattern_recognition_system\github_app\haml\dynamics\level_vectorized.py:188(intra_level_force)
    24460   14.351    0.001  262.465    0.011 C:\Users\fredm\Desktop\Trajectory_pattern_recognition_system\github_app\haml\dynamics\integrator.py:120(step_euler)
   441843   13.447    0.000   13.447    0.000 {built-in method torch.sum}
    48920   12.787    0.000   37.977    0.001 C:\Users\fredm\Desktop\Trajectory_pattern_recognition_system\github_app\haml\dynamics\coupling.py:87(top_down_force)
    48920   10.202    0.000   59.061    0.001 C:\Users\fredm\Desktop\Trajectory_pattern_recognition_system\github_app\haml\dynamics\coupling.py:56(bottom_up_force)
    24460    9.757    0.000   15.744    0.001 C:\Users\fredm\Desktop\Trajectory_pattern_recognition_system\github_app\haml\dynamics\integrator.py:68(_compute_convergence_fraction)
   546713    8.679    0.000    8.679    0.000 {built-in method torch.exp}
    73380    8.299    0.000  107.610    0.001 C:\Users\fredm\Desktop\Trajectory_pattern_recognition_system\github_app\haml\dynamics\coupling.py:142(total_force)
    24460    8.243    0.000  240.726    0.010 C:\Users\fredm\Desktop\Trajectory_pattern_recognition_system\github_app\haml\dynamics\integrator.py:80(compute_forces)
    24460    7.356    0.000  248.082    0.010 C:\Users\fredm\Desktop\Trajectory_pattern_recognition_system\github_app\haml\dynamics\integrator.py:106(velocity_field)
    88056    4.913    0.000    4.913    0.000 {built-in method torch._C._linalg.linalg_vector_norm}
      421    2.301    0.005  281.789    0.669 C:\Users\fredm\Desktop\Trajectory_pattern_recognition_system\github_app\haml\dynamics\integrator.py:172(integrate)
    48944    2.274    0.000    2.274    0.000 {built-in method torch.zeros_like}
   447732    2.218    0.000    2.218    0.000 {method 'unsqueeze' of 'torch._C.TensorBase' objects}
        1    1.781    1.781    2.441    2.441 C:\Python312\Lib\site-packages\pandas\io\parsers\c_parser_wrapper.py:222(read)
     1263    1.466    0.001    4.484    0.004 C:\Users\fredm\Desktop\Trajectory_pattern_recognition_system\github_app\haml\dynamics\level_vectorized.py:216(predict_class_scores)
   146760    1.446    0.000    1.446    0.000 {built-in method torch.clamp}
        1    1.374    1.374  451.346  451.346 C:\Users\fredm\Desktop\Trajectory_pattern_recognition_system\github_app\haml\training\trainer.py:98(train)
  1392147    1.130    0.000    1.130    0.000 C:\Python312\Lib\site-packages\torch\nn\modules\module.py:1927(__getattr__)
    88056    0.872    0.000    5.859    0.000 C:\Python312\Lib\site-packages\torch\functional.py:1698(norm)
      300    0.810    0.003    0.892    0.003 C:\Users\fredm\AppData\Roaming\Python\Python312\site-packages\sklearn\cluster\_kmeans.py:623(_kmeans_single_lloyd)
    20020    0.784    0.000    0.784    0.000 {method 'decompress' of 'zlib._ZlibDecompressor' objects}
   146760    0.689    0.000    0.689    0.000 {method 't' of 'torch._C.TensorBase' objects}
445540/445523    0.445    0.000   16.426    0.000 C:\Python312\Lib\site-packages\torch\_tensor.py:33(wrapped)
    24490    0.403    0.000    0.403    0.000 {method 'mean' of 'torch._C.TensorBase' objects}
    58704    0.365    0.000    0.365    0.000 {built-in method torch.maximum}
18666/18593    0.298    0.000    0.299    0.000 {built-in method numpy.asarray}
   147616    0.291    0.000    0.529    0.000 C:\Python312\Lib\site-packages\torch\nn\modules\container.py:615(_get_abs_string_index)
       77    0.279    0.004    0.280    0.004 C:\Python312\Lib\site-packages\pandas\core\array_algos\take.py:120(_take_nd_ndarray)
        8    0.237    0.030    0.246    0.031 C:\Users\fredm\AppData\Roaming\Python\Python312\site-packages\scipy\linalg\_decomp_lu.py:216(lu)
    27036    0.237    0.000    0.237    0.000 {method 'float' of 'torch._C.TensorBase' objects}
   147612    0.219    0.000    1.016    0.000 C:\Python312\Lib\site-packages\torch\nn\modules\container.py:632(__getitem__)
726987/673459    0.207    0.000    0.333    0.000 {built-in method builtins.isinstance}
     1810    0.192    0.000    0.192    0.000 {method 'astype' of 'numpy.ndarray' objects}
    37897    0.185    0.000    0.185    0.000 {method 'update' of '_hashlib.HASH' objects}


