         10693673 function calls (10605280 primitive calls) in 465.312 seconds

   Ordered by: internal time
   List reduced from 6342 to 40 due to restriction <40>

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      400  167.544    0.419  167.544    0.419 {method 'run_backward' of 'torch._C._EngineBase' objects}
   146760   70.094    0.000  107.415    0.001 C:\Users\fredm\Desktop\Trajectory_pattern_recognition_system\github_app\haml\dynamics\level_vectorized.py:114(_flat_force)
    97840   47.286    0.000   48.133    0.000 C:\Users\fredm\Desktop\Trajectory_pattern_recognition_system\github_app\haml\projection\spaces.py:127(project_up)
    49764   24.564    0.000   24.957    0.001 C:\Users\fredm\Desktop\Trajectory_pattern_recognition_system\github_app\haml\projection\spaces.py:107(project_down)
   445507   15.828    0.000   15.828    0.000 {method 'pow' of 'torch._C.TensorBase' objects}
    73380   14.746    0.000  124.342    0.002 C:\Users\fredm\Desktop\Trajectory_pattern_recognition_system\github_app\haml\dynamics\level_vectorized.py:188(intra_level_force)
    24460   14.343    0.001  262.523    0.011 C:\Users\fredm\Desktop\Trajectory_pattern_recognition_system\github_app\haml\dynamics\integrator.py:120(step_euler)
   441843   13.597    0.000   13.597    0.000 {built-in method torch.sum}
    48920   12.911    0.000   38.141    0.001 C:\Users\fredm\Desktop\Trajectory_pattern_recognition_system\github_app\haml\dynamics\coupling.py:87(top_down_force)
    48920   10.298    0.000   59.116    0.001 C:\Users\fredm\Desktop\Trajectory_pattern_recognition_system\github_app\haml\dynamics\coupling.py:56(bottom_up_force)
    24460    9.722    0.000   15.721    0.001 C:\Users\fredm\Desktop\Trajectory_pattern_recognition_system\github_app\haml\dynamics\integrator.py:68(_compute_convergence_fraction)
   546713    8.768    0.000    8.768    0.000 {built-in method torch.exp}
    73380    8.300    0.000  107.831    0.001 C:\Users\fredm\Desktop\Trajectory_pattern_recognition_system\github_app\haml\dynamics\coupling.py:142(total_force)
    24460    8.235    0.000  240.801    0.010 C:\Users\fredm\Desktop\Trajectory_pattern_recognition_system\github_app\haml\dynamics\integrator.py:80(compute_forces)
    24460    7.347    0.000  248.148    0.010 C:\Users\fredm\Desktop\Trajectory_pattern_recognition_system\github_app\haml\dynamics\integrator.py:106(velocity_field)
    88056    4.913    0.000    4.913    0.000 {built-in method torch._C._linalg.linalg_vector_norm}
      421    2.287    0.005  281.800    0.669 C:\Users\fredm\Desktop\Trajectory_pattern_recognition_system\github_app\haml\dynamics\integrator.py:172(integrate)
    48944    2.274    0.000    2.274    0.000 {built-in method torch.zeros_like}
   447732    2.198    0.000    2.198    0.000 {method 'unsqueeze' of 'torch._C.TensorBase' objects}
        1    1.591    1.591    2.178    2.178 C:\Python312\Lib\site-packages\pandas\io\parsers\c_parser_wrapper.py:222(read)
     1263    1.553    0.001    4.657    0.004 C:\Users\fredm\Desktop\Trajectory_pattern_recognition_system\github_app\haml\dynamics\level_vectorized.py:216(predict_class_scores)
   146760    1.434    0.000    1.434    0.000 {built-in method torch.clamp}
        1    1.382    1.382  455.079  455.079 C:\Users\fredm\Desktop\Trajectory_pattern_recognition_system\github_app\haml\training\trainer.py:98(train)
  1392147    1.178    0.000    1.178    0.000 C:\Python312\Lib\site-packages\torch\nn\modules\module.py:1927(__getattr__)
      300    0.972    0.003    1.091    0.004 C:\Users\fredm\AppData\Roaming\Python\Python312\site-packages\sklearn\cluster\_kmeans.py:623(_kmeans_single_lloyd)
    88056    0.891    0.000    5.883    0.000 C:\Python312\Lib\site-packages\torch\functional.py:1698(norm)
    20020    0.754    0.000    0.754    0.000 {method 'decompress' of 'zlib._ZlibDecompressor' objects}
   146760    0.686    0.000    0.686    0.000 {method 't' of 'torch._C.TensorBase' objects}
445540/445523    0.435    0.000   16.386    0.000 C:\Python312\Lib\site-packages\torch\_tensor.py:33(wrapped)
    24490    0.403    0.000    0.403    0.000 {method 'mean' of 'torch._C.TensorBase' objects}
    58704    0.352    0.000    0.352    0.000 {built-in method torch.maximum}
   147616    0.302    0.000    0.548    0.000 C:\Python312\Lib\site-packages\torch\nn\modules\container.py:615(_get_abs_string_index)
18666/18593    0.300    0.000    0.301    0.000 {built-in method numpy.asarray}
       77    0.281    0.004    0.282    0.004 C:\Python312\Lib\site-packages\pandas\core\array_algos\take.py:120(_take_nd_ndarray)
        8    0.251    0.031    0.260    0.033 C:\Users\fredm\AppData\Roaming\Python\Python312\site-packages\scipy\linalg\_decomp_lu.py:216(lu)
   147612    0.238    0.000    1.079    0.000 C:\Python312\Lib\site-packages\torch\nn\modules\container.py:632(__getitem__)
    27036    0.226    0.000    0.226    0.000 {method 'float' of 'torch._C.TensorBase' objects}
726988/673460    0.226    0.000    0.350    0.000 {built-in method builtins.isinstance}
     1810    0.198    0.000    0.198    0.000 {method 'astype' of 'numpy.ndarray' objects}
   353651    0.184    0.000    0.262    0.000 {built-in method builtins.getattr}


