         33735361 function calls (33646954 primitive calls) in 361.663 seconds

   Ordered by: internal time
   List reduced from 5831 to 40 due to restriction <40>

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      400  183.614    0.459  183.614    0.459 {method 'run_backward' of 'torch._C._EngineBase' objects}
   677760   67.443    0.000  117.589    0.000 C:\Users\fredm\Desktop\Trajectory_pattern_recognition_system\github_app\haml\dynamics\level_vectorized.py:114(_flat_force)
  2034603   21.307    0.000   21.307    0.000 {built-in method torch.sum}
  2493713   11.697    0.000   11.697    0.000 {built-in method torch.exp}
  2038267    7.748    0.000    7.748    0.000 {method 'pow' of 'torch._C.TensorBase' objects}
        1    7.220    7.220  357.471  357.471 C:\Users\fredm\Desktop\Trajectory_pattern_recognition_system\github_app\haml\training\trainer.py:98(train)
   338880    6.948    0.000  130.463    0.000 C:\Users\fredm\Desktop\Trajectory_pattern_recognition_system\github_app\haml\dynamics\level_vectorized.py:188(intra_level_force)
    28240    5.684    0.000  160.730    0.006 C:\Users\fredm\Desktop\Trajectory_pattern_recognition_system\github_app\haml\dynamics\integrator.py:139(step_rk4)
  2040732    5.658    0.000    5.658    0.000 {method 'unsqueeze' of 'torch._C.TensorBase' objects}
2038300/2038283    4.660    0.000   12.725    0.000 C:\Python312\Lib\site-packages\torch\_tensor.py:33(wrapped)
   451840    4.365    0.000    6.678    0.000 C:\Users\fredm\Desktop\Trajectory_pattern_recognition_system\github_app\haml\projection\spaces.py:127(project_up)
   677760    3.112    0.000    3.112    0.000 {built-in method torch.clamp}
  6347657    2.690    0.000    2.690    0.000 C:\Python312\Lib\site-packages\torch\nn\modules\module.py:1927(__getattr__)
   112960    2.583    0.000  152.561    0.001 C:\Users\fredm\Desktop\Trajectory_pattern_recognition_system\github_app\haml\dynamics\integrator.py:80(compute_forces)
   112960    2.465    0.000  155.026    0.001 C:\Users\fredm\Desktop\Trajectory_pattern_recognition_system\github_app\haml\dynamics\integrator.py:106(velocity_field)
   225920    2.247    0.000    9.430    0.000 C:\Users\fredm\Desktop\Trajectory_pattern_recognition_system\github_app\haml\dynamics\coupling.py:56(bottom_up_force)
   225920    2.049    0.000    6.194    0.000 C:\Users\fredm\Desktop\Trajectory_pattern_recognition_system\github_app\haml\dynamics\coupling.py:87(top_down_force)
   677760    2.036    0.000    2.036    0.000 {method 't' of 'torch._C.TensorBase' objects}
   338880    1.999    0.000   18.457    0.000 C:\Users\fredm\Desktop\Trajectory_pattern_recognition_system\github_app\haml\dynamics\coupling.py:142(total_force)
   226764    1.691    0.000    2.587    0.000 C:\Users\fredm\Desktop\Trajectory_pattern_recognition_system\github_app\haml\projection\spaces.py:107(project_down)
    28240    1.488    0.000    3.936    0.000 C:\Users\fredm\Desktop\Trajectory_pattern_recognition_system\github_app\haml\dynamics\integrator.py:68(_compute_convergence_fraction)
   101664    1.032    0.000    1.032    0.000 {built-in method torch._C._linalg.linalg_vector_norm}
      421    0.886    0.002  166.112    0.395 C:\Users\fredm\Desktop\Trajectory_pattern_recognition_system\github_app\haml\dynamics\integrator.py:172(integrate)
   225944    0.834    0.000    0.834    0.000 {built-in method torch.zeros_like}
   678616    0.747    0.000    1.462    0.000 C:\Python312\Lib\site-packages\torch\nn\modules\container.py:615(_get_abs_string_index)
   678612    0.713    0.000    2.933    0.000 C:\Python312\Lib\site-packages\torch\nn\modules\container.py:632(__getitem__)
   101664    0.585    0.000    1.671    0.000 C:\Python312\Lib\site-packages\torch\functional.py:1698(norm)
     1188    0.498    0.000    0.498    0.000 {method 'read' of '_io.BufferedReader' objects}
   850948    0.456    0.000    0.665    0.000 {built-in method builtins.getattr}
1470065/1469712    0.443    0.000    0.629    0.000 {built-in method builtins.len}
       60    0.431    0.007    0.484    0.008 C:\Users\fredm\AppData\Roaming\Python\Python312\site-packages\sklearn\cluster\_kmeans.py:623(_kmeans_single_lloyd)
     4518    0.396    0.000    0.396    0.000 {built-in method nt._getfinalpathname}
    28270    0.395    0.000    0.395    0.000 {method 'mean' of 'torch._C.TensorBase' objects}
    67776    0.340    0.000    0.340    0.000 {built-in method torch.maximum}
  2039563    0.317    0.000    0.317    0.000 {built-in method torch._C._has_torch_function}
1241890/1183424    0.267    0.000    0.377    0.000 {built-in method builtins.isinstance}
  1357238    0.186    0.000    0.186    0.000 C:\Python312\Lib\site-packages\torch\nn\modules\container.py:654(__len__)
   225922    0.184    0.000    0.913    0.000 C:\Users\fredm\Desktop\Trajectory_pattern_recognition_system\github_app\haml\dynamics\coupling.py:46(alpha_bu)
     1182    0.168    0.000    0.168    0.000 {built-in method marshal.loads}
   225922    0.165    0.000    0.864    0.000 C:\Users\fredm\Desktop\Trajectory_pattern_recognition_system\github_app\haml\dynamics\coupling.py:51(alpha_td)


