         10669583 function calls (10581190 primitive calls) in 475.843 seconds

   Ordered by: internal time
   List reduced from 6340 to 40 due to restriction <40>

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      400  171.320    0.428  171.320    0.428 {method 'run_backward' of 'torch._C._EngineBase' objects}
   146760   72.503    0.000  111.203    0.001 C:\Users\fredm\Desktop\Trajectory_pattern_recognition_system\github_app\haml\dynamics\level_vectorized.py:114(_flat_force)
    97840   47.940    0.000   48.738    0.000 C:\Users\fredm\Desktop\Trajectory_pattern_recognition_system\github_app\haml\projection\spaces.py:127(project_up)
    49764   24.936    0.001   25.317    0.001 C:\Users\fredm\Desktop\Trajectory_pattern_recognition_system\github_app\haml\projection\spaces.py:107(project_down)
   445507   16.401    0.000   16.401    0.000 {method 'pow' of 'torch._C.TensorBase' objects}
    73380   15.230    0.000  128.789    0.002 C:\Users\fredm\Desktop\Trajectory_pattern_recognition_system\github_app\haml\dynamics\level_vectorized.py:188(intra_level_force)
    24460   14.724    0.001  269.310    0.011 C:\Users\fredm\Desktop\Trajectory_pattern_recognition_system\github_app\haml\dynamics\integrator.py:120(step_euler)
   441843   13.861    0.000   13.861    0.000 {built-in method torch.sum}
    48920   13.060    0.000   38.537    0.001 C:\Users\fredm\Desktop\Trajectory_pattern_recognition_system\github_app\haml\dynamics\coupling.py:87(top_down_force)
    48920   10.480    0.000   60.058    0.001 C:\Users\fredm\Desktop\Trajectory_pattern_recognition_system\github_app\haml\dynamics\coupling.py:56(bottom_up_force)
    24460    9.967    0.000   16.078    0.001 C:\Users\fredm\Desktop\Trajectory_pattern_recognition_system\github_app\haml\dynamics\integrator.py:68(_compute_convergence_fraction)
   546713    9.137    0.000    9.137    0.000 {built-in method torch.exp}
    24460    8.421    0.000  246.933    0.010 C:\Users\fredm\Desktop\Trajectory_pattern_recognition_system\github_app\haml\dynamics\integrator.py:80(compute_forces)
    73380    8.411    0.000  109.337    0.001 C:\Users\fredm\Desktop\Trajectory_pattern_recognition_system\github_app\haml\dynamics\coupling.py:142(total_force)
    24460    7.620    0.000  254.553    0.010 C:\Users\fredm\Desktop\Trajectory_pattern_recognition_system\github_app\haml\dynamics\integrator.py:106(velocity_field)
    88056    5.000    0.000    5.000    0.000 {built-in method torch._C._linalg.linalg_vector_norm}
      421    2.391    0.006  289.074    0.687 C:\Users\fredm\Desktop\Trajectory_pattern_recognition_system\github_app\haml\dynamics\integrator.py:172(integrate)
    48944    2.331    0.000    2.331    0.000 {built-in method torch.zeros_like}
   447732    2.328    0.000    2.328    0.000 {method 'unsqueeze' of 'torch._C.TensorBase' objects}
        1    1.607    1.607    2.194    2.194 C:\Python312\Lib\site-packages\pandas\io\parsers\c_parser_wrapper.py:222(read)
   146760    1.540    0.000    1.540    0.000 {built-in method torch.clamp}
     1263    1.477    0.001    4.513    0.004 C:\Users\fredm\Desktop\Trajectory_pattern_recognition_system\github_app\haml\dynamics\level_vectorized.py:216(predict_class_scores)
        1    1.396    1.396  465.690  465.690 C:\Users\fredm\Desktop\Trajectory_pattern_recognition_system\github_app\haml\training\trainer.py:98(train)
  1392147    1.112    0.000    1.112    0.000 C:\Python312\Lib\site-packages\torch\nn\modules\module.py:1927(__getattr__)
    88056    0.886    0.000    5.963    0.000 C:\Python312\Lib\site-packages\torch\functional.py:1698(norm)
    20020    0.751    0.000    0.751    0.000 {method 'decompress' of 'zlib._ZlibDecompressor' objects}
      300    0.746    0.002    0.817    0.003 C:\Users\fredm\AppData\Roaming\Python\Python312\site-packages\sklearn\cluster\_kmeans.py:623(_kmeans_single_lloyd)
   146760    0.731    0.000    0.731    0.000 {method 't' of 'torch._C.TensorBase' objects}
445540/445523    0.481    0.000   17.007    0.000 C:\Python312\Lib\site-packages\torch\_tensor.py:33(wrapped)
        8    0.440    0.055    0.449    0.056 C:\Users\fredm\AppData\Roaming\Python\Python312\site-packages\scipy\linalg\_decomp_lu.py:216(lu)
    24490    0.422    0.000    0.422    0.000 {method 'mean' of 'torch._C.TensorBase' objects}
    58704    0.378    0.000    0.378    0.000 {built-in method torch.maximum}
   147616    0.297    0.000    0.542    0.000 C:\Python312\Lib\site-packages\torch\nn\modules\container.py:615(_get_abs_string_index)
16610/16537    0.283    0.000    0.284    0.000 {built-in method numpy.asarray}
    27036    0.239    0.000    0.239    0.000 {method 'float' of 'torch._C.TensorBase' objects}
       77    0.238    0.003    0.239    0.003 C:\Python312\Lib\site-packages\pandas\core\array_algos\take.py:120(_take_nd_ndarray)
   147612    0.228    0.000    1.065    0.000 C:\Python312\Lib\site-packages\torch\nn\modules\container.py:632(__getitem__)
726474/672946    0.216    0.000    0.337    0.000 {built-in method builtins.isinstance}
   352110    0.192    0.000    0.268    0.000 {built-in method builtins.getattr}
     1810    0.189    0.000    0.189    0.000 {method 'astype' of 'numpy.ndarray' objects}


